"","komitet","procent"
"1","Liczba wyborców",1471
"2","Liczba kart oddanych",728
"3","Liczba głosów ważnych",692
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.58
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.49
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.29
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.45
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",6.36
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.43
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.77
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.43
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.72
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.87
