"","komitet","procent"
"1","Liczba wyborców",589
"2","Liczba kart oddanych",361
"3","Liczba głosów ważnych",267
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.11
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.95
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.75
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.62
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.46
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.25
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",5.62
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.12
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.62
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.5
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.37
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.75
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.75
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.12
