"","komitet","procent"
"1","Liczba wyborców",2004
"2","Liczba kart oddanych",1036
"3","Liczba głosów ważnych",852
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.81
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",63.5
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.7
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.34
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.96
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.35
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.7
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.7
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.06
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.47
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.82
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.35
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.29
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.82
