"","komitet","procent"
"1","Liczba wyborców",2482
"2","Liczba kart oddanych",1117
"3","Liczba głosów ważnych",815
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.36
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.7
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.66
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.23
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.74
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.86
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.37
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.12
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.47
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.47
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.49
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.96
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.6
