"","komitet","procent"
"1","Liczba wyborców",1634
"2","Liczba kart oddanych",956
"3","Liczba głosów ważnych",740
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.65
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",24.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.03
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",25.95
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.84
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.14
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.81
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.27
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.54
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.89
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"16","KOMITET WYBORCZY LEWICA",0.27
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.81
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.95
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",2.16
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.35
