"","komitet","procent"
"1","Liczba wyborców",1406
"2","Liczba kart oddanych",722
"3","Liczba głosów ważnych",605
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.08
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.81
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.66
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",38.84
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.5
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.31
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.66
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.48
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.5
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.31
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.33
"16","KOMITET WYBORCZY LEWICA",1.65
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.48
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.17
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.16
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.66
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.16
