"","komitet","procent"
"1","Liczba wyborców",2227
"2","Liczba kart oddanych",1140
"3","Liczba głosów ważnych",1038
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",47.88
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.21
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",14.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.19
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.79
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.29
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.39
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.54
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"16","KOMITET WYBORCZY LEWICA",0.39
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.96
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.67
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.58
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.58
