"","komitet","procent"
"1","Liczba wyborców",1454
"2","Liczba kart oddanych",813
"3","Liczba głosów ważnych",642
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.98
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.36
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.62
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.37
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.47
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.31
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.31
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.16
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.31
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",17.6
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.71
