"","komitet","procent"
"1","Liczba wyborców",1883
"2","Liczba kart oddanych",872
"3","Liczba głosów ważnych",675
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",26.37
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",40.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.59
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.15
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.04
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.3
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.3
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.15
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.48
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.15
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.3
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.44
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.3
