"","komitet","procent"
"1","Liczba wyborców",1532
"2","Liczba kart oddanych",835
"3","Liczba głosów ważnych",803
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",26.28
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",3.24
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.25
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.1
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.67
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.37
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.12
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.24
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.12
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.5
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1
