"","komitet","procent"
"1","Liczba wyborców",2124
"2","Liczba kart oddanych",990
"3","Liczba głosów ważnych",914
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",6.89
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.1
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.09
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.54
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.56
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.22
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.88
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.44
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.2
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.3
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.33
"16","KOMITET WYBORCZY LEWICA",0.55
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.72
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.22
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.53
