"","komitet","procent"
"1","Liczba wyborców",2374
"2","Liczba kart oddanych",1170
"3","Liczba głosów ważnych",1056
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.26
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",17.99
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.76
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.07
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.29
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.23
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.47
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.28
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.38
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.38
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.04
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.28
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.57
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.23
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.76
