"","komitet","procent"
"1","Liczba wyborców",373
"2","Liczba kart oddanych",194
"3","Liczba głosów ważnych",150
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",16.67
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",30
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3.33
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.33
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.67
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.33
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.33
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.67
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.33
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.67
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.67
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
