"","komitet","procent"
"1","Liczba wyborców",700
"2","Liczba kart oddanych",405
"3","Liczba głosów ważnych",283
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.31
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",15.9
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.3
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",40.99
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.41
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.12
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.35
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.41
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",2.12
"16","KOMITET WYBORCZY LEWICA",0.35
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.18
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.41
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.41
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.06
