"","komitet","procent"
"1","Liczba wyborców",877
"2","Liczba kart oddanych",551
"3","Liczba głosów ważnych",408
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.33
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",51.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.74
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.31
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.61
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.49
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.23
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.72
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.49
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.74
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.98
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.23
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.96
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.74
