"","komitet","procent"
"1","Liczba wyborców",1286
"2","Liczba kart oddanych",824
"3","Liczba głosów ważnych",634
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.3
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.03
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.95
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",14.98
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",35.96
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.95
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.21
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.32
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.47
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.32
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.26
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.63
"16","KOMITET WYBORCZY LEWICA",0.63
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.1
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.16
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.26
