"","komitet","procent"
"1","Liczba wyborców",939
"2","Liczba kart oddanych",377
"3","Liczba głosów ważnych",349
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.61
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",12.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",23.21
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",38.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.57
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",3.44
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.57
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.29
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.29
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.57
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",1.72
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.15
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.57
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.86
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.15
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.01
