"","komitet","procent"
"1","Liczba wyborców",2095
"2","Liczba kart oddanych",1185
"3","Liczba głosów ważnych",1121
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",21.5
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.41
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.27
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",44.6
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.55
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.71
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.18
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.27
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.39
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.71
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.45
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.69
