"","komitet","procent"
"1","Liczba wyborców",1446
"2","Liczba kart oddanych",814
"3","Liczba głosów ważnych",792
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",15.03
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.78
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.38
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",50.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",20.58
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.64
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.25
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.51
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.81
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.51
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.88
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.13
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.76
