"","komitet","procent"
"1","Liczba wyborców",1678
"2","Liczba kart oddanych",914
"3","Liczba głosów ważnych",711
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",38.54
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.99
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.83
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.02
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.7
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.83
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.28
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.7
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.98
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.14
"16","KOMITET WYBORCZY LEWICA",0.42
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.25
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",2.39
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.39
