"","komitet","procent"
"1","Liczba wyborców",1422
"2","Liczba kart oddanych",676
"3","Liczba głosów ważnych",642
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.47
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.96
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.47
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.21
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",22.59
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.09
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.78
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.98
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.96
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.78
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.47
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.09
