"","komitet","procent"
"1","Liczba wyborców",2106
"2","Liczba kart oddanych",1104
"3","Liczba głosów ważnych",961
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",48.91
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.84
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.14
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.31
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.53
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.62
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.35
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.1
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.19
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.5
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"16","KOMITET WYBORCZY LEWICA",2.19
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.52
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.25
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.83
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.25
