"","komitet","procent"
"1","Liczba wyborców",1199
"2","Liczba kart oddanych",831
"3","Liczba głosów ważnych",538
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.59
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.5
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.42
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.69
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.65
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.3
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.97
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.19
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.67
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.3
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.49
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.3
"16","KOMITET WYBORCZY LEWICA",0.37
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.23
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.3
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.12
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.74
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",3.16
