"","komitet","procent"
"1","Liczba wyborców",1904
"2","Liczba kart oddanych",760
"3","Liczba głosów ważnych",649
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",23.73
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.46
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.49
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.05
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.08
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.77
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",6.93
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.92
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.15
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.39
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.15
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.85
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.62
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.31
