"","komitet","procent"
"1","Liczba wyborców",1339
"2","Liczba kart oddanych",647
"3","Liczba głosów ważnych",561
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.76
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.07
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",41.71
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",23.89
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.71
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.25
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.89
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.18
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.67
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.53
"16","KOMITET WYBORCZY LEWICA",0.36
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.78
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.07
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.71
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.03
