"","komitet","procent"
"1","Liczba wyborców",2262
"2","Liczba kart oddanych",889
"3","Liczba głosów ważnych",889
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.11
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",33.63
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",32.62
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.45
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.92
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.11
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.69
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.11
"16","KOMITET WYBORCZY LEWICA",0.22
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.8
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.79
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.35
