"","komitet","procent"
"1","Liczba wyborców",1943
"2","Liczba kart oddanych",1015
"3","Liczba głosów ważnych",954
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.36
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",35.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.73
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",31.55
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",13.73
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.31
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.42
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.31
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.36
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.63
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.31
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.73
