"","komitet","procent"
"1","Liczba wyborców",999
"2","Liczba kart oddanych",428
"3","Liczba głosów ważnych",319
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.66
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.87
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.19
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.48
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.55
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.94
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.57
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.57
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.57
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.88
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.25
"16","KOMITET WYBORCZY LEWICA",0.63
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.63
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",3.13
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.63
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.45
