"","komitet","procent"
"1","Liczba wyborców",2178
"2","Liczba kart oddanych",963
"3","Liczba głosów ważnych",915
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.84
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",10.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.44
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",32.79
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.64
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.22
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",6.12
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.11
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.22
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.44
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.86
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.22
"16","KOMITET WYBORCZY LEWICA",0.11
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.98
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.11
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.22
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.44
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.87
