"","komitet","procent"
"1","Liczba wyborców",1530
"2","Liczba kart oddanych",668
"3","Liczba głosów ważnych",601
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.82
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.65
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",42.43
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.29
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.5
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.67
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.67
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.5
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.33
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.5
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.33
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.5
