"","komitet","procent"
"1","Liczba wyborców",830
"2","Liczba kart oddanych",491
"3","Liczba głosów ważnych",391
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",4.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",68.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.79
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.56
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",17.14
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.51
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.26
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.77
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.26
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.51
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.02
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.26
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.02
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.77
