"","komitet","procent"
"1","Liczba wyborców",831
"2","Liczba kart oddanych",409
"3","Liczba głosów ważnych",299
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.7
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.34
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.36
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",51.51
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.67
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.67
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.67
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.01
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.33
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.33
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",6.69
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.67
