"","komitet","procent"
"1","Liczba wyborców",1828
"2","Liczba kart oddanych",994
"3","Liczba głosów ważnych",773
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.31
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",30.66
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.98
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.67
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.66
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.65
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.98
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.13
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.29
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.52
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.55
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.39
"16","KOMITET WYBORCZY LEWICA",3.36
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.07
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.39
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.65
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.91
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.85
