"","komitet","procent"
"1","Liczba wyborców",1566
"2","Liczba kart oddanych",827
"3","Liczba głosów ważnych",720
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.22
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",11.94
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.25
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.14
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.69
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.78
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.42
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.14
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.69
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",4.31
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.42
"16","KOMITET WYBORCZY LEWICA",4.17
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.92
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.28
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.25
