"","komitet","procent"
"1","Liczba wyborców",1291
"2","Liczba kart oddanych",919
"3","Liczba głosów ważnych",712
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.19
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.78
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.4
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.29
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.24
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.26
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.54
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.7
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.56
"16","KOMITET WYBORCZY LEWICA",0.7
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.7
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.14
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.98
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.28
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.26
