"","komitet","procent"
"1","Liczba wyborców",779
"2","Liczba kart oddanych",408
"3","Liczba głosów ważnych",317
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",22.71
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",18.61
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.89
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.97
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",12.62
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.32
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.26
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.26
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.95
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.58
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.63
"16","KOMITET WYBORCZY LEWICA",0.95
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",3.15
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.95
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.58
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.58
