"","komitet","procent"
"1","Liczba wyborców",225
"2","Liczba kart oddanych",146
"3","Liczba głosów ważnych",117
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.09
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",22.22
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.85
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.11
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.79
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",4.27
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.85
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.71
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",2.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.56
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.85
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.27
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",4.27
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.56
