"","komitet","procent"
"1","Liczba wyborców",956
"2","Liczba kart oddanych",616
"3","Liczba głosów ważnych",470
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",24.47
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",3.62
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",15.74
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",30.64
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.43
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.89
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.64
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.85
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.43
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.49
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.64
"16","KOMITET WYBORCZY LEWICA",1.06
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.64
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.21
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.7
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.85
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.7
