"","komitet","procent"
"1","Liczba wyborców",1458
"2","Liczba kart oddanych",759
"3","Liczba głosów ważnych",558
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.35
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",32.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.61
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",6.81
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.68
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.25
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.61
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.18
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.05
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.9
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.79
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"16","KOMITET WYBORCZY LEWICA",0.36
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.97
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.43
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.9
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.25
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",3.05
