"","komitet","procent"
"1","Liczba wyborców",2046
"2","Liczba kart oddanych",804
"3","Liczba głosów ważnych",737
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",24.97
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.85
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.41
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25.1
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.17
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.54
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.93
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.27
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.54
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.81
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.49
