"","komitet","procent"
"1","Liczba wyborców",1991
"2","Liczba kart oddanych",901
"3","Liczba głosów ważnych",788
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.76
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",38.45
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.27
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",19.8
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.51
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.65
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.89
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.51
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.51
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.25
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.4
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.25
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.76
