"","komitet","procent"
"1","Liczba wyborców",2250
"2","Liczba kart oddanych",1174
"3","Liczba głosów ważnych",1080
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.52
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",55.46
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.28
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.17
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.11
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.56
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.37
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.19
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.83
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.19
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.67
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.56
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.56
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.56
