"","komitet","procent"
"1","Liczba wyborców",1692
"2","Liczba kart oddanych",812
"3","Liczba głosów ważnych",539
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.73
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",25.05
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.3
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.92
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.39
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.11
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.74
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.93
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.86
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.19
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.48
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.37
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.78
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.48
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.67
