"","komitet","procent"
"1","Liczba wyborców",363
"2","Liczba kart oddanych",190
"3","Liczba głosów ważnych",152
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.18
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.11
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.32
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",11.18
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.42
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.66
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.32
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.32
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.63
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.97
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.66
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.63
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.32
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",3.29
