"","komitet","procent"
"1","Liczba wyborców",215
"2","Liczba kart oddanych",163
"3","Liczba głosów ważnych",133
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",8.27
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",54.89
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",1.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",31.58
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.75
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.75
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.5
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.75
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
