"","komitet","procent"
"1","Liczba wyborców",566
"2","Liczba kart oddanych",287
"3","Liczba głosów ważnych",242
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.85
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",48.35
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.83
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",16.12
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.6
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.41
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.07
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",2.07
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.24
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY LEWICA",0.41
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.83
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.41
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",0.41
