"","komitet","procent"
"1","Liczba wyborców",1824
"2","Liczba kart oddanych",844
"3","Liczba głosów ważnych",783
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",14.05
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",9.58
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.13
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",29.5
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",28.74
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.64
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.4
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.77
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.26
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.77
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.68
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.26
"16","KOMITET WYBORCZY LEWICA",0.13
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",8.05
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.13
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.89
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",2.04
