"","komitet","procent"
"1","Liczba wyborców",2167
"2","Liczba kart oddanych",905
"3","Liczba głosów ważnych",813
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",12.67
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",7.38
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.86
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",34.69
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.12
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.6
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.49
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.86
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.74
"16","KOMITET WYBORCZY LEWICA",0.49
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",4.43
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.62
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.49
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.85
