"","komitet","procent"
"1","Liczba wyborców",1490
"2","Liczba kart oddanych",751
"3","Liczba głosów ważnych",592
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",20.78
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",36.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.51
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",20.44
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.49
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.18
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.51
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.17
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.84
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.35
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.18
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.34
"16","KOMITET WYBORCZY LEWICA",0.84
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.17
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.34
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.51
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.52
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",1.52
