"","komitet","procent"
"1","Liczba wyborców",1118
"2","Liczba kart oddanych",646
"3","Liczba głosów ważnych",542
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.93
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",72.51
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.29
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",2.77
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",11.81
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.55
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.37
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.55
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.55
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.37
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.74
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.18
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.18
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.18
