"","komitet","procent"
"1","Liczba wyborców",1517
"2","Liczba kart oddanych",716
"3","Liczba głosów ważnych",629
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",10.17
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",8.43
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",7.31
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",18.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.32
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",8.11
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.32
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.11
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.16
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.66
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.16
"16","KOMITET WYBORCZY LEWICA",1.27
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",15.1
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.32
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.59
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.43
"21","KOMITET WYBORCZY WYBORCÓW MŁODZI GWARANCJĄ ZMIAN",2.38
