"","komitet","procent"
"1","Liczba wyborców",512
"2","Liczba kart oddanych",324
"3","Liczba głosów ważnych",205
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",17.56
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",27.32
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.46
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",13.17
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.39
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",2.93
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",2.93
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.49
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.44
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.49
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.95
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.49
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.44
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.95
