"","komitet","procent"
"1","Liczba wyborców",1326
"2","Liczba kart oddanych",726
"3","Liczba głosów ważnych",545
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.01
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",68.44
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.18
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.62
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",8.07
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.73
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.55
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.73
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.37
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.18
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.1
