"","komitet","procent"
"1","Liczba wyborców",1544
"2","Liczba kart oddanych",640
"3","Liczba głosów ważnych",496
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.76
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",26.01
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.81
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",24.8
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",15.73
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.21
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"11","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.41
"12","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.4
"13","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.81
"14","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.4
"15","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",5.65
"16","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0.4
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.4
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.21
