"","komitet","procent"
"1","Liczba wyborców",1053
"2","Liczba kart oddanych",553
"3","Liczba głosów ważnych",462
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.26
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",16.45
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.87
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",43.72
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",18.4
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.08
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.87
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.65
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.43
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.65
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.08
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",1.3
"16","KOMITET WYBORCZY LEWICA",0.43
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.43
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",0
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.87
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.52
