"","komitet","procent"
"1","Liczba wyborców",1203
"2","Liczba kart oddanych",526
"3","Liczba głosów ważnych",472
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",21.19
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",15.04
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",1.27
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",26.91
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",26.69
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.21
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.48
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",3.18
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.64
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.21
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",1.06
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.64
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.21
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.27
