"","komitet","procent"
"1","Liczba wyborców",1613
"2","Liczba kart oddanych",880
"3","Liczba głosów ważnych",842
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",11.88
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.97
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.12
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",40.86
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",34.09
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.07
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.12
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.83
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",5.7
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.36
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.36
"15","KOMITET WYBORCZY WYBORCÓW POLSKI KIERUNEK",0.12
"16","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.59
"17","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.95
