"","komitet","procent"
"1","Liczba wyborców",486
"2","Liczba kart oddanych",344
"3","Liczba głosów ważnych",243
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.05
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",42.8
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.06
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",9.88
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",21.81
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",3.29
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.41
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.41
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",4.12
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",1.65
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.41
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.41
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.06
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.82
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.82
