"","komitet","procent"
"1","Liczba wyborców",531
"2","Liczba kart oddanych",313
"3","Liczba głosów ważnych",231
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",13.85
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",49.78
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.43
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",4.76
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",19.91
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.87
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.73
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.43
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",1.73
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.43
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.87
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.73
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.73
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.73
