"","komitet","procent"
"1","Liczba wyborców",402
"2","Liczba kart oddanych",247
"3","Liczba głosów ważnych",154
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",23.38
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",18.18
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",2.6
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",7.14
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",27.92
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.65
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.95
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",3.25
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.65
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",2.6
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",3.9
"16","KOMITET WYBORCZY LEWICA",0.65
"17","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.95
"18","KOMITET WYBORCZY POLSKA PATRIOTYCZNA",1.3
"19","KOMITET WYBORCZY LIGA POLSKICH RODZIN",1.95
"20","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.95
