"","komitet","procent"
"1","Liczba wyborców",636
"2","Liczba kart oddanych",370
"3","Liczba głosów ważnych",280
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",19.64
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",39.64
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.71
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",8.21
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",25
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.36
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.36
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.36
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",2.86
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",2.14
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.71
