"","komitet","procent"
"1","Liczba wyborców",2016
"2","Liczba kart oddanych",1045
"3","Liczba głosów ważnych",954
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",27.57
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",2.31
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.73
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",36.58
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",24.32
"9","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",0.84
"10","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.21
"11","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.73
"12","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",3.56
"13","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0.21
"14","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",1.57
"15","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.52
"16","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.84
