"","komitet","procent"
"1","Liczba wyborców",692
"2","Liczba kart oddanych",422
"3","Liczba głosów ważnych",341
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",7.33
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",45.75
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.88
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",5.28
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",29.62
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",1.76
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",4.11
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",1.47
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.88
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.59
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.59
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.88
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",0.88
