"","komitet","procent"
"1","Liczba wyborców",1493
"2","Liczba kart oddanych",886
"3","Liczba głosów ważnych",708
"4","KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ",9.75
"5","KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE",37.43
"6","KOMITET WYBORCZY POLSKA PARTIA PRACY - SIERPIEŃ 80",0.56
"7","KOMITET WYBORCZY PLATFORMA OBYWATELSKA RP",12.57
"8","KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ",33.19
"9","KOMITET WYBORCZY NARODOWEGO ODRODZENIA POLSKI",0.85
"10","KOMITET WYBORCZY PRAWICA RZECZYPOSPOLITEJ",1.27
"11","KOMITET WYBORCZY RUCH PRZEŁOMU NARODOWEGO",0.71
"12","KOMITET WYBORCZY NASZ DOM POLSKA - SAMOOBRONA ANDRZEJA LEPPERA",0.28
"13","KOMITET WYBORCZY UNIA POLITYKI REALNEJ",0.56
"14","KOMITET WYBORCZY WYBORCÓW RUCH WYBORCÓW JANUSZA KORWIN-MIKKE",0.28
"15","KOMITET WYBORCZY ZWIĄZKU SŁOWIAŃSKIEGO",0
"16","KOMITET WYBORCZY WYBORCÓW KRAJOWA WSPÓLNOTA SAMORZĄDOWA",0.85
"17","KOMITET WYBORCZY LIGA POLSKICH RODZIN",0.42
"18","KOMITET WYBORCZY KRAJOWA PARTIA EMERYTÓW I RENCISTÓW",1.27
